Array Size,CPU (s),Na‹ve (s),Work Efficient (s),Shared Memory (s),Thrust (s)
16381,0.0065,1.16736,1.13254,1.00762,0.946176
32765,0.015,1.03629,1.2288,1.13869,1.10797
65533,0.0372,1.90566,1.65069,1.536,1.55341
131069,0.5856,2.29888,2.71872,2.61427,3.57786
262141,1.2015,4.31923,4.12467,4.72166,4.90803
524285,2.3547,7.85306,7.64006,7.64723,8.09677
1048573,4.6831,14.8439,14.8357,14.6637,14.9473
2097149,9.3354,29.1052,28.3228,27.9716,27.3152
4194301,17.8686,56.9825,56.0036,53.417,54.1983
8388605,41.9507,113.309,109.769,106.523,105.487
16777213,75.0046,229.517,219.495,210.967,209.329
33554429,147.143,461.15,436.27,422.735,421.026
67108861,294.374,927.474,888.221,846.1,842.611
13,0,0.582592,0.72192,0.823296,0.816128
29,0.0001,0.553984,0.654336,0.688128,0.984064
61,0.0001,0.57344,0.730112,0.712704,0.738304
125,0.0002,0.503808,0.904192,0.770048,0.683008
253,0.0002,0.52224,0.800768,0.827392,0.862208
509,0.0004,0.536576,0.825344,0.794624,0.718848
1021,0.0004,0.551936,0.805888,0.949248,0.71168
2045,0.0009,0.787456,0.8448,0.775168,0.821248
4093,0.0017,0.596992,0.874496,0.796672,0.769024
8189,0.0031,0.663552,0.940032,0.868352,0.867328
16381,0.0069,0.749568,1.10182,0.976896,0.975872
32765,0.0158,1.02605,1.31072,1.13562,1.11718
65533,0.0381,1.44998,1.72442,1.53907,1.5063
131069,0.6011,2.41869,2.59174,2.61837,3.14061
262141,1.1783,4.49024,4.07347,4.44621,5.83475
524285,2.3424,7.83155,7.85613,8.00256,8.36301
1048573,6.9542,14.7067,14.4794,14.0012,14.7036
2097149,8.8742,29.0652,30.0483,27.2763,27.1524
4194301,18.7709,56.9723,54.3601,54.359,53.3514
8388605,36.7305,114.019,109.889,104.668,105.524
16777213,71.7769,230.773,218.27,209.281,210.047
33554429,144.757,462.273,440.773,420.729,420.048
67108861,296.775,923.784,876.955,847.044,846.069
13,0.0001,0.538624,0.770048,0.95744,0.892928
29,0.0001,0.485376,0.959488,0.923648,0.876544
61,0.0001,0.498688,1.05062,0.93696,0.847872
125,0.0002,0.499712,0.771072,0.678912,0.672768
253,0.0001,0.523264,0.77824,0.813056,0.738304
509,0.0003,0.538624,0.809984,0.777216,0.693248
1021,0.0004,0.544768,0.80384,0.828416,0.771072
2045,0.0008,0.5632,0.914432,0.785408,0.776192
4093,0.0016,0.595968,0.868352,0.804864,0.892928
8189,0.0031,0.641024,1.08954,0.831488,0.800768
16381,0.0066,0.774144,1.08339,0.956416,0.919552
32765,0.0156,0.99328,1.57389,1.16326,1.10899
65533,0.0383,1.5063,1.62202,1.4807,2.2016
131069,0.5851,2.41152,2.44531,2.60915,3.00646
262141,1.1732,4.36634,4.30797,4.23117,4.71859
524285,2.3427,8.00768,7.72506,7.92678,8.11315
1048573,4.4383,15.2924,14.2868,14.0493,15.8208
2097149,9.2961,28.5788,29.0765,28.29,27.6101
4194301,19.1996,56.9395,55.85,53.4026,53.7108
8388605,35.7597,113.973,109.925,105.892,106.21
16777213,72.8355,227.682,219.971,210.327,210.807
33554429,149.365,464.673,432.675,423.982,418.245
67108861,295.213,922.609,889.311,849.721,840.315
13,0.0001,0.546816,0.81408,0.759808,0.717824
29,0.0002,0.551936,0.852992,0.915456,1.11411
61,0.0001,0.498688,0.815104,0.900096,0.782336
125,0.0001,0.503808,0.764928,0.753664,0.755712
253,0.0001,0.512,0.797696,0.766976,0.750592
509,0.0002,0.7168,0.809984,0.827392,0.784384
1021,0.0004,0.551936,1.14074,0.784384,0.775168
2045,0.0009,0.562176,0.879616,0.772096,0.771072
4093,0.0016,0.595968,0.902144,0.774144,0.804864
8189,0.0031,0.659456,0.951296,0.93184,0.868352
16381,0.0069,0.77312,1.08646,0.968704,0.96256
32765,0.016,0.978944,1.28,1.34451,1.12128
65533,0.0373,1.61792,1.69165,1.6896,1.50426
131069,0.6006,2.25792,2.49238,2.66752,3.12832
262141,1.1681,4.37453,4.00896,4.44416,4.95821
524285,3.0818,8.12339,7.56429,7.85613,8.03533
1048573,5.0062,14.9105,14.1496,14.4886,14.5357
2097149,9.3224,29.5485,28.2972,27.1565,27.6193
4194301,21.6342,57.0819,55.4568,53.8102,53.6689
8388605,40.1061,113.433,110.425,105.595,105.845
16777213,76.8315,228.898,215.845,211.492,211.982
33554429,150.027,462.502,443.125,423.203,421.176
67108861,294.224,930.447,879.439,847.636,839.058
13,0.0001,0.717824,0.842752,0.913408,0.667648
29,0.0001,0.560128,0.740352,0.918528,0.841728
61,0.0002,0.495616,0.760832,0.927744,1.01683
125,0.0001,0.516096,0.772096,0.784384,0.75776
253,0.0002,0.516096,1.13254,0.790528,0.74752
509,0.0003,0.535552,0.7936,0.648192,0.669696
1021,0.0009,0.567296,0.827392,0.804864,0.719872
2045,0.0009,0.561152,0.881664,0.797696,0.780288
4093,0.0017,0.595968,0.887808,0.920576,0.575488
8189,0.0033,0.714752,0.918528,0.88576,0.869376
16381,0.0069,0.903168,1.05062,1.152,0.915456
32765,0.0165,1.06906,1.28205,1.2073,1.16019
65533,0.0366,1.4592,1.58208,1.62509,1.49606
131069,0.7712,2.31731,2.50163,2.59482,3.16621
262141,1.1692,4.35917,4.03456,4.68992,4.92339
524285,2.4589,8.60262,7.72301,7.66566,8.0128
1048573,5.0853,14.5295,14.4118,14.4292,15.1245
2097149,9.3657,29.3806,28.2962,27.6173,27.4514
4194301,20.024,57.5693,56.2688,53.3309,54.1921
8388605,35.9177,112.738,109.663,103.924,105.885
16777213,76.082,228.078,220.902,213.265,209.567
33554429,155.475,459.389,434.857,420.377,423.262
67108861,296.977,928.963,890.978,848.868,842.098
13,0.0001,0.662528,0.754688,0.69632,0.720896
29,0.0001,0.659456,0.809984,0.966656,0.89088
61,0.0001,0.654336,0.816128,0.826368,0.825344
125,0.0001,0.700416,0.802816,0.755712,0.693248
253,0.0002,0.508928,0.882688,0.743424,1.23802
509,0.0003,1.08032,0.796672,0.7424,0.720896
1021,0.0004,0.55296,0.821248,0.756736,0.669696
2045,0.0008,0.564224,1.15917,0.775168,0.715776
4093,0.0016,0.61952,1.69472,0.796672,0.78848
8189,0.0031,0.667648,0.945152,0.856064,0.795648
16381,0.0066,0.805888,1.07315,0.891904,0.887808
32765,0.0245,1.03424,1.36909,1.31789,1.10694
65533,0.0365,1.44896,1.68653,1.48685,1.49914
131069,0.5855,2.27123,2.48525,2.48934,3.07098
262141,1.208,4.31206,4.02534,4.48717,4.9111
524285,2.3439,7.76294,8.00154,8.00358,8.44698
1048573,4.6657,15.2351,14.6125,14.4527,14.9012
2097149,9.9691,28.4416,28.7099,27.5845,26.6629
4194301,19.6457,57.8939,56.2309,53.761,53.5409
8388605,35.8247,113.861,110.088,105.245,104.202
16777213,75.463,227.913,217.835,211.984,211.9
33554429,148.487,459.892,440.331,422.6,421.235
67108861,304.314,930.102,871.669,849.093,847.488
13,0.0001,0.60416,0.740352,0.606208,0.582656
29,0.0001,0.483328,0.592896,0.615424,0.613376
61,0.0001,0.436224,0.830464,0.845824,0.626688
125,0.0002,0.475136,0.766976,0.745472,0.970752
253,0.0001,0.519168,0.739328,0.759808,0.67072
509,0.0004,0.524288,1.0752,0.759808,0.751616
1021,0.0004,0.545792,0.850944,0.828416,0.766976
2045,0.0008,0.528384,0.85504,0.77312,0.795648
4093,0.0017,0.5632,1.18784,0.851968,0.789504
8189,0.0031,0.662528,1.07213,0.823296,0.82944
16381,0.0066,0.796672,1.1264,0.9984,0.968704
32765,0.016,1.00659,1.24109,1.22675,1.08544
65533,0.0674,1.44384,1.74899,1.57594,1.81043
131069,0.6018,2.26714,2.59277,2.70131,3.12832
262141,1.1745,4.47283,4.02227,4.30285,5.0473
524285,2.3424,8.0425,7.94112,8.26163,8.24218
1048573,4.7398,14.85,14.5592,14.5224,15.0262
2097149,10.0513,29.1533,28.7119,27.0592,27.7565
4194301,18.2727,57.0778,56.9733,53.0749,53.3975
8388605,36.1028,113.866,109.796,103.881,105.297
16777213,75.724,226.083,219.866,211.324,211.096
33554429,150.185,455.686,433.165,425.198,423.172
67108861,300.393,929.431,886.91,841.332,843.284
13,0.0001,0.543744,0.954368,0.830464,0.806912
29,0.0001,0.438272,0.76288,0.73728,0.807936
61,0.0001,0.591872,0.636928,0.7424,0.723968
125,0.0001,0.499712,0.815104,0.980992,0.75264
253,0.0002,0.494592,0.78848,0.804864,0.739328
509,0.0002,1.49709,0.816128,0.78336,0.72192
1021,0.0005,0.641024,0.755712,0.75776,1.08544
2045,0.0008,0.531456,0.912384,0.78848,0.774144
4093,0.0017,0.56832,0.990208,0.804864,0.797696
8189,0.0031,0.764928,0.975872,0.866304,0.813056
16381,0.0071,0.823296,1.0967,0.953344,0.932864
32765,0.0158,0.950272,1.25952,1.67834,1.14381
65533,0.0372,1.52781,1.66298,1.68858,1.45715
131069,0.8142,2.27123,2.48218,2.68902,3.14163
262141,1.1691,4.60186,4.03456,4.44621,5.14048
524285,2.3416,8.13158,7.93805,7.72813,8.50022
1048573,4.9363,15.614,14.3657,13.9366,14.5244
2097149,9.0348,28.9024,28.8901,27.3213,27.6367
4194301,20.4035,57.1873,55.2827,53.9873,53.291
8388605,39.8775,114.099,110.724,104.34,106.116
16777213,75.8877,228.259,216.439,210.123,213.102
33554429,145.362,461.668,440.673,423.751,419.288
67108861,293.646,928.73,876.224,844.806,845.219
13,0.0001,0.769024,0.854016,0.912384,0.879616
29,0.0002,0.499712,0.864256,0.914432,0.903168
61,0.0001,0.494592,0.848896,0.806912,0.733184
125,0.0001,0.498688,0.772096,0.77312,0.723968
253,0.0002,0.515072,0.779264,0.77824,0.7424
509,0.0002,0.529408,0.794624,0.751616,0.894976
1021,0.0005,0.632832,0.741376,0.688128,0.774144
2045,0.0008,0.736256,0.851968,0.781312,0.736256
4093,0.0017,0.576512,0.932864,0.830464,0.823296
8189,0.0031,0.622592,1.11821,1.08442,0.877568
16381,0.0066,0.869376,1.10387,0.975872,0.973824
32765,0.0156,1.08954,1.26054,1.17453,1.07725
65533,0.0412,1.52474,1.67629,1.55238,1.51757
131069,0.5861,2.31117,2.49651,2.57741,3.11706
262141,1.1679,4.14822,4.02534,4.80051,4.92134
524285,2.4594,8.21965,7.63494,7.75168,8.05171
1048573,4.6849,14.8367,14.5183,14.5172,14.5306
2097149,9.6838,28.6362,28.0013,27.2108,27.6767
4194301,19.48,57.4034,56.32,53.3606,53.9126
8388605,36.0887,113.715,110.535,105.07,104.545
16777213,74.9851,228.243,217.857,211.679,209.894
33554429,149.447,460.949,431.219,422.904,420.513
67108861,295.652,926.362,882.032,850.691,838.778
13,0.0001,0.55808,0.713728,0.689152,0.68096
29,0.0001,0.595968,0.722944,0.61952,0.641024
61,0.0001,0.525312,0.62464,0.73216,0.708608
125,0.0001,0.499712,0.804864,1.67117,0.768
253,0.0002,0.513024,0.792576,0.830464,0.749568
509,0.0002,0.526336,0.790528,1.16736,0.748544
1021,0.0004,0.559104,0.820224,0.795648,0.72704
2045,0.0008,0.846848,0.910336,0.818176,0.840704
4093,0.0016,0.559104,0.929792,0.835584,0.780288
8189,0.0031,0.615424,0.9984,0.88576,0.841728
16381,0.0063,0.782336,1.47968,1.00557,0.97792
32765,0.0165,1.06086,1.35885,1.26771,1.27283
65533,0.0377,1.46534,1.77152,1.55955,1.53907
131069,0.586,2.3255,2.44531,2.63475,3.12422
262141,1.1723,4.23731,4.224,4.51174,4.90189
524285,2.3442,7.85306,8.4265,7.99334,8.45517
1048573,5.7244,15.6795,14.423,14.2653,14.7016
2097149,10.205,28.5215,28.7713,27.988,26.7162
4194301,18.8454,56.2913,55.2919,53.0657,52.7268
8388605,35.9132,112.168,110.536,105.54,105.45
16777213,72.9104,228.295,216.594,212.968,209.367
33554429,147.836,458.75,440.729,426.078,419.561
67108861,295.161,930.491,879.223,844.382,839.58
13,0.0001,0.700416,0.918528,0.925696,0.894976
29,0.0001,0.483328,0.88064,0.924672,0.899072
61,0.0001,0.49664,0.863232,0.77312,0.7424
125,0.0001,0.50176,0.815104,1.29946,0.896
253,0.0002,0.712704,0.768,0.68608,0.636928
509,0.0002,0.681984,0.712704,1.08134,0.746496
1021,0.0005,0.556032,0.897024,0.821248,0.74752
2045,0.0009,0.969728,0.86016,0.794624,0.776192
4093,0.0016,0.575488,0.923648,0.836608,1.22573
8189,0.0031,0.617472,1.13152,0.886784,0.874496
16381,0.0065,0.738304,1.36499,1.02298,0.97792
32765,0.0165,0.9472,1.40698,1.1735,1.08954
65533,0.0375,1.36192,1.88109,1.48787,1.49094
131069,0.5852,2.33882,2.48013,2.57331,3.05459
262141,1.1675,4.30182,3.9424,4.52301,5.08109
524285,2.3545,8.15718,8.50534,8.15923,7.93293
1048573,4.7876,14.7876,14.9996,14.633,14.9207
2097149,9.2913,29.0048,28.2388,27.7893,27.8467
4194301,18.5087,57.47,56.2371,53.7303,53.7979
8388605,40.913,112.164,110.237,105.726,105.906
16777213,79.2341,227.198,221.283,211.697,210.554
33554429,150.127,459.564,435.387,419.977,420.514
67108861,294.688,929.581,890.877,848.116,845.132
13,0.0001,0.67584,0.863232,0.90624,0.9216
29,0.0001,1.09466,0.841728,0.93184,0.89088
61,0.0001,0.698368,0.851968,0.77312,0.731136
125,0.0001,0.674816,0.736256,0.80384,0.713728
253,0.0003,0.528384,0.831488,0.934912,0.7936
509,0.0003,0.521216,0.893952,0.780288,0.748544
1021,0.0005,0.714752,0.755712,0.77312,0.688128
2045,0.0009,0.561152,0.87552,0.687104,0.699392
4093,0.0016,0.806912,0.845824,0.88064,0.785408
8189,0.0033,0.643072,0.960512,0.750592,0.74752
16381,0.0068,0.78336,1.05472,1.11411,0.932864
32765,0.0162,0.9984,1.26874,1.11002,1.05984
65533,0.0359,1.52371,2.58867,1.48275,1.52474
131069,0.5856,2.97165,2.4832,2.89075,3.16621
262141,1.1683,4.61414,4.02944,4.41958,5.04832
524285,2.7929,8.11725,8.05274,8.10803,8.42752
1048573,4.6792,14.9617,14.466,14.378,15.0385
2097149,8.8763,28.6802,29.1379,27.4299,27.2005
4194301,19.8036,56.3651,55.4107,53.7805,53.7569
8388605,35.7747,112.793,109.367,105.971,105.981
16777213,72.2718,227.483,216.517,210.971,210.058
33554429,152.248,459.272,442.448,420.968,421.762
67108861,291.68,927.021,875.182,850.762,840.707
13,0.0001,0.738304,0.891904,0.91648,0.887808
29,0.0001,0.72192,0.88064,0.912384,0.847872
61,0.0002,0.603136,0.718848,0.755712,0.748544
125,0.0002,0.674816,0.65024,0.765952,0.700416
253,0.0001,0.652288,1.73568,0.815104,0.882688
509,0.0002,0.523264,0.79872,0.800768,0.744448
1021,0.0004,0.580608,0.796672,0.791552,0.751616
2045,0.0008,0.561152,0.864256,0.763904,0.68608
4093,0.0016,0.615424,0.889856,0.861184,1.03424
8189,0.0031,0.651264,1.12435,1.03014,0.939008
16381,0.0063,0.96768,1.03014,0.91648,0.932864
32765,0.0152,1.0496,1.2503,1.16736,1.10797
65533,0.037,1.39878,1.82272,1.52678,1.4889
131069,0.5827,2.32243,2.49958,2.46067,3.12525
262141,1.1682,4.24346,4.0151,5.12512,4.84864
524285,2.3536,8.24218,7.63904,7.77011,7.94931
1048573,4.6842,15.0006,14.5869,14.591,14.5633
2097149,9.7851,29.0396,28.3935,27.7934,27.7637
4194301,18.9037,57.0337,56.1674,52.9613,53.8604
8388605,35.724,113.062,110.539,105.569,105.192
16777213,71.7542,226.087,222.124,211.988,211.679
33554429,148.052,461.9,434.85,423.679,420.301
67108861,294.27,929.691,889.198,839.881,841.066
13,0.0001,0.636928,0.894976,0.927744,0.88064
29,0.0001,0.49152,0.892928,0.924672,0.87552
61,0.0001,0.63488,0.821248,0.719872,0.791552
125,0.0001,0.726016,0.697344,0.72704,1.01274
253,0.0002,0.503808,0.77312,0.782336,0.6912
509,0.0003,0.804864,0.784384,0.780288,0.741376
1021,0.0004,0.545792,0.797696,0.774144,0.724992
2045,0.0008,0.565248,0.904192,0.807936,0.758784
4093,0.0016,0.589824,0.900096,0.786432,0.760832
8189,0.003,0.64,0.96768,0.838656,0.820224
16381,0.0065,0.763904,1.07315,1.05984,1.1305
32765,0.0172,0.986112,1.4633,1.27078,1.13357
65533,0.0372,1.43667,1.71418,1.49197,1.77869
131069,0.5856,2.4064,2.51494,2.91942,3.12013
262141,1.169,4.94694,4.11443,4.44621,5.06368
524285,2.9117,8.0343,7.82131,8.07526,8.03123
1048573,4.8416,14.9381,14.3247,14.5377,14.5295
2097149,9.6762,29.2454,28.3945,27.9398,27.1022
4194301,17.8646,57.1709,55.0636,53.8266,53.7385
8388605,35.8044,113.724,111.043,106.067,105.781
16777213,74.8745,226.33,218.179,212.69,208.817
33554429,150.288,462.487,439.25,423.227,421.328
67108861,291.246,925.042,869.888,851.047,844.543
13,0.0001,0.462848,0.728064,0.710656,0.817152
29,0.0003,0.667648,0.866304,0.841728,0.75776
61,0.0001,0.792576,0.67584,0.765952,0.79872
125,0.0001,0.510976,0.820224,0.807936,0.67584
253,0.0002,0.777216,0.787456,0.771072,0.978944
509,0.0002,0.495616,0.830464,0.790528,0.791552
1021,0.0004,0.521216,0.951296,0.826368,0.73728
2045,0.0015,0.54272,0.910336,0.820224,0.8192
4093,0.0016,0.570368,0.944128,0.856064,0.823296
8189,0.0031,0.92672,1.01478,1.1735,0.861184
16381,0.0068,0.867328,1.06086,1.25952,0.92672
32765,0.0161,1.11917,1.25235,1.25952,1.1479
65533,0.0369,1.45818,1.66912,1.51245,1.51552
131069,0.5831,2.26611,2.52723,2.62758,3.35258
262141,1.1748,4.30694,4.46259,4.44826,4.8937
524285,2.3429,7.71789,7.46701,7.66669,8.07526
1048573,4.6842,15.3856,14.3872,14.6432,15.1962
2097149,9.5734,29.0406,28.7283,27.3275,28.6423
4194301,17.9865,57.4966,56.3753,53.2029,54.3273
8388605,38.8986,112.862,112.398,106.056,105.593
16777213,76.7937,228.196,221.485,211.185,207.844
33554429,147.142,460.001,434.143,426.579,422.789
67108861,292.198,927.625,889.511,847.178,837.455
13,0.0001,0.813056,0.898048,0.908288,0.884736
29,0.0001,1.29741,0.8704,0.914432,0.874496
61,0.0003,0.64512,0.861184,0.904192,0.854016
125,0.0003,0.789504,0.740352,0.774144,0.871424
253,0.0001,0.508928,0.617472,0.598016,0.596992
509,0.0003,0.754688,0.617472,0.57344,0.745472
1021,0.0004,0.548864,0.765952,0.785408,0.72704
2045,0.0008,0.572416,0.87552,0.787456,0.745472
4093,0.0016,0.605184,0.88576,0.789504,0.700416
8189,0.0031,0.658432,0.935936,1.06701,0.84992
16381,0.0082,0.753664,1.1049,1.01376,0.978944
32765,0.0171,1.03936,1.43872,1.12128,1.09363
65533,0.0357,1.42643,1.69574,1.52371,1.47763
131069,0.5853,2.44122,2.4873,3.01056,3.12934
262141,1.1697,4.60083,4.06118,4.50765,4.97869
524285,2.4112,8.01485,7.67386,8.02304,8.24013
1048573,4.9955,14.8992,14.2909,14.295,14.8992
2097149,9.8501,29.3724,28.4723,27.6541,28.2286
4194301,18.8963,56.6303,54.8362,53.9187,53.8317
8388605,36.1617,113.648,110.083,106.147,106.68
16777213,72.0882,229.314,217.998,210.413,210.063
33554429,145.475,460.971,435.555,422.122,420.277
67108861,291.473,927.431,873.336,848.205,840.51
13,0.0001,0.610304,0.70656,0.689152,0.657408
29,0.0001,0.41472,0.622592,0.71168,0.683008
61,0.0001,0.53248,0.710656,0.674816,0.72192
125,0.0001,0.507904,0.794624,0.618496,0.572416
253,0.0001,0.509952,0.613376,0.786432,0.760832
509,0.0002,0.524288,0.801792,0.676864,0.656384
1021,0.0004,0.571392,0.903168,0.905216,0.817152
2045,0.0009,0.562176,0.90112,0.807936,0.817152
4093,0.0149,1.04346,0.933888,0.843776,1.05574
8189,0.0031,0.6144,1.0455,0.823296,0.8192
16381,0.0065,0.779264,1.03424,0.996352,0.996352
32765,0.0159,1.15405,1.58413,1.17453,1.14278
65533,0.0383,1.47968,1.6896,1.51347,1.66093
131069,0.5847,2.28352,2.40742,2.64294,3.10989
262141,1.1736,4.32538,4.11034,4.49434,5.29306
524285,2.4249,7.75782,7.80902,8.18074,8.4992
1048573,4.5457,14.4251,14.6422,14.4794,15.2105
2097149,10.3691,29.1308,27.8077,27.1544,28.8031
4194301,18.4072,58.711,56.0026,54.101,54.4092
8388605,35.7275,111.172,110.228,105.519,104.947
16777213,71.7248,226.03,219.572,212.144,208.587
33554429,150.702,461.055,436.785,423.674,420.973
67108861,291.341,922.576,891.38,848.113,835.433
13,0.0001,0.717824,0.858112,0.866304,0.87552
29,0.0001,0.4864,0.871424,0.932864,0.893952
61,0.0001,0.488448,0.813056,0.903168,0.799744
125,0.0001,0.500736,0.774144,0.776192,0.77312
253,0.0002,0.50688,0.719872,0.78848,0.760832
509,0.0003,0.543744,0.794624,0.78336,0.750592
1021,0.0005,0.54272,0.812032,0.78336,0.76288
2045,0.0009,0.543744,0.848896,0.831488,0.815104
4093,0.0016,0.812032,0.873472,0.83456,0.77312
8189,0.0032,0.763904,1.19091,0.886784,0.95744
16381,0.0067,1.01274,1.11821,0.9472,0.924672
32765,0.0171,1.14074,1.30867,1.10694,1.15405
65533,0.0351,1.49914,1.74592,1.7623,1.50733
131069,0.585,2.34189,2.66957,2.68083,3.20205
262141,1.1739,4.30797,4.41651,3.8615,4.4032
524285,2.4171,7.64109,7.42605,7.49875,8.08141
1048573,4.6835,14.7364,14.377,14.1097,14.976
2097149,9.4666,28.6331,28.716,27.2466,27.7309
4194301,20.0504,58.583,55.4967,53.2623,54.8096
8388605,41.0484,113.296,109.472,106.6,104.346
16777213,79.7509,228.207,217.837,211.303,209.825
33554429,153.091,461.253,440.61,424.251,418.701
67108861,291.133,926.602,880.093,836.092,839.899
13,0.0001,0.707584,0.899072,0.914432,0.896
29,0.0001,0.503808,0.868352,0.910336,0.871424
61,0.0003,0.503808,0.89088,0.963584,0.758784
125,0.0001,0.703488,0.753664,0.668672,0.73728
253,0.0002,0.512,0.768,0.930816,0.76288
509,0.0003,0.523264,0.79872,0.751616,0.7424
1021,0.0004,0.49664,0.621568,0.579584,0.472064
2045,0.0008,0.703488,0.886784,0.785408,0.816128
4093,0.0016,0.708608,0.961536,0.857088,1.18067
8189,0.0032,0.739328,0.974848,0.856064,0.818176
16381,0.0066,0.830464,1.2073,0.958464,0.910336
32765,0.0156,1.03936,1.29946,1.15712,1.10797
65533,0.0375,1.536,1.68141,1.51654,2.06336
131069,0.5852,2.3808,2.41357,2.62554,3.14368
262141,1.1749,4.20147,4.05094,4.51277,5.5296
524285,2.84,7.59808,7.56122,7.86739,8.41421
1048573,4.6732,14.7804,14.4814,14.3821,14.9585
2097149,9.3691,29.2936,28.3331,27.5661,27.8098
4194301,19.1574,58.0588,55.6052,53.2357,53.6801
8388605,35.806,114.304,109.705,105.656,104.907
16777213,71.9495,228.348,221.098,210.851,210.274
33554429,152.628,460.878,433.759,425.001,420.959
67108861,291.938,926.248,893.013,850.449,842.977
13,0.0001,0.607232,0.70144,0.739328,0.695296
29,0.0001,0.477184,0.843776,0.794624,0.813056
61,0.0001,0.488448,0.673792,0.756736,1.2329
125,0.0001,0.49664,0.8192,0.792576,0.72192
253,0.0002,0.515072,1.00147,0.780288,0.75776
509,0.0002,0.523264,0.790528,0.786432,0.723968
1021,0.0005,0.545792,0.823296,0.822272,0.769024
2045,0.0008,0.59904,0.87552,1.12742,0.734208
4093,0.0016,0.591872,0.893952,0.863232,0.831488
8189,0.0031,0.646144,1.09363,1.13254,0.825344
16381,0.0072,0.854016,1.00966,0.934912,0.93696
32765,0.0162,1.03014,1.27283,1.152,1.152
65533,0.0376,1.39674,1.67219,1.58618,1.52474
131069,0.8219,2.26406,2.88256,2.58355,3.58093
262141,1.1735,4.18509,3.97107,5.10054,4.68992
524285,2.662,8.33331,7.6329,8.0169,8.14592
1048573,4.437,14.9617,14.8019,14.4333,14.9043
2097149,9.071,28.8215,29.3294,27.8241,27.2794
4194301,17.906,57.6748,55.7865,53.674,53.7723
8388605,37.9811,113.632,109.363,106.086,104.789
16777213,71.6878,228.948,217.281,212.003,210.528
33554429,150.548,459.429,442.529,422.77,419.842
67108861,296.397,929.968,876.717,842.278,841.771
13,0.0001,0.47104,0.569344,0.736256,0.7168
29,0,0.586752,0.754688,0.724992,0.683008
61,0.0001,0.570304,0.771072,0.75776,0.74752
125,0.0002,0.473088,0.851968,0.820224,0.72704
253,0.0001,0.480256,0.801792,0.774144,0.780288
509,0.0002,0.493568,0.775168,0.918528,0.766976
1021,0.0004,0.656384,0.80896,0.652288,0.699392
2045,0.0008,0.548864,0.900096,0.770048,0.812032
4093,0.0016,0.560128,0.940032,0.831488,0.830464
8189,0.0033,0.661504,0.866304,0.817152,0.811008
16381,0.0132,0.792576,0.978944,0.91136,0.927744
32765,0.0151,1.13562,1.70394,1.11718,1.15814
65533,0.0376,1.43872,1.69984,1.51859,1.47763
131069,0.5849,2.3767,2.49242,2.93069,3.13958
262141,1.1694,4.5056,4.03866,4.49024,5.48352
524285,2.6578,8.0681,7.49773,7.88582,8.38349
1048573,4.845,14.9033,14.7149,14.3841,15.0354
2097149,9.3689,28.6403,28.1672,27.2947,27.3828
4194301,19.5677,56.9897,55.5387,53.1753,53.3166
8388605,39.1028,114.067,110.537,105.813,105.78
16777213,71.5439,226.65,220.485,210.814,210.219
33554429,147.277,459.501,434.65,422.916,422.525
67108861,292.817,927.441,890.235,851.446,841.487
13,0,0.733184,0.8448,0.914432,0.828416
29,0.0002,0.601088,0.886784,0.924672,0.879616
61,0.0003,0.712704,0.884736,0.928768,0.807936
125,0.0001,0.497664,0.78848,0.76288,0.707584
253,0.0002,0.512,0.78336,0.776192,0.687104
509,0.0002,0.52736,0.743424,0.781312,0.70144
1021,0.0004,0.55296,0.816128,0.78336,0.702464
2045,0.0009,0.627712,0.879616,0.782336,0.723968
4093,0.0016,0.591872,0.900096,0.7936,0.733184
8189,0.0032,0.623616,0.96768,0.909312,0.854016
16381,0.0067,1.03933,1.04858,1.15302,0.980992
32765,0.0161,1.01888,1.24928,1.61997,1.1735
65533,0.0375,1.45302,1.69165,1.58618,1.52064
131069,0.5832,2.3081,2.45146,2.57638,3.10886
262141,1.2315,4.21581,4.03046,4.77491,4.93466
524285,2.4698,7.94624,7.6841,7.89197,8.03533
1048573,4.4364,15.0354,14.5838,14.6033,14.7057
2097149,10.3237,28.6894,28.6771,27.3121,28.5942
4194301,18.049,57.129,56.3159,53.8429,54.0549
8388605,35.7803,114.289,109.15,105.68,104.86
16777213,72.8697,228.055,218.53,209.857,209.084
33554429,151.38,453.101,440.539,423.943,419.023
67108861,293.159,930.233,879.389,851.189,836.988
13,0.0001,0.422912,0.766976,0.958464,0.792576
29,0,0.550912,0.80384,0.761856,0.683008
61,0.0002,0.442368,0.827392,0.838656,0.7936
125,0.0001,0.500736,0.77312,0.899072,0.713728
253,0.0002,0.514048,0.694272,0.772096,0.648192
509,0.0003,0.529408,0.789504,0.684032,0.674816
1021,0.0004,0.545792,0.80384,1.17453,0.756736
2045,0.0008,0.565248,0.872448,0.748544,0.664576
4093,0.0017,0.73216,0.867328,0.73216,0.72192
8189,0.0031,0.644096,0.903168,0.802816,1.024
16381,0.0065,0.769024,1.1776,1.13152,1.42746
32765,0.0177,1.38547,1.27488,1.11309,1.04346
65533,0.0379,1.42848,1.67526,2.47296,1.53088
131069,0.9151,2.33267,2.93376,2.63066,3.33926
262141,1.1749,4.24346,4.18714,4.46157,4.91827
524285,2.3425,7.72096,7.43834,7.95341,7.97184
1048573,4.6861,14.9176,14.6749,14.1558,15.3754
2097149,9.778,29.1471,27.9276,26.8913,27.7402
